appid,name,banner,woke,description
1527950,"Wartales","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1527950/header_292x136.jpg?t=1734613770",-1,"Contains overtly pro-DEI and subtly pro-LGBTQ+ messaging. Features an improbably high number of females in various roles. Mercenaries have a 1:1 male to female ratio. Homosexual romance options."
1151640,"Horizon Zero Dawn™ Complete Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1151640/header_292x136.jpg?t=1736534555",0,"Contains subtly pro-LGBTQ+ messaging. Features multiple minor LGBTQ+ npcs who comment about their same-sex partners. One quest involves helping a gay npc who is in mourning for his deceased lover."
666140,"My Time at Portia","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/666140/header_292x136.jpg?t=1738828891",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance/marriage options."
617970,"Love Bites","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/617970/header_292x136.jpg?t=1712038584",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options."
704910,"Tenta Shooter","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/704910/header_292x136.jpg?t=1725096194",-1,"Contains overtly pro-LGBTQ+ messaging. Features female-female homoeroticism."
400910,"Rabi-Ribi","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/400910/header_292x136.jpg?t=1728971155",0,"Contains subtly pro-LGBTQ+ messaging. One female npc engages in sexually suggestive dialogue with the female player character. The ending involves lesbian romance."
502600,"The Multidimensional Underwear Drawer","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/502600/header_292x136.jpg?t=1596062500",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance option."
459090,"Masquerada: Songs and Shadows","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/459090/header_292x136.jpg?t=1730740424",0,"Contains subtly pro-LGBTQ+ messaging. A major character is revealed to be a homosexual who previously had a same-sex romantic partner. Light social commentary."
272270,"Torment: Tides of Numenera","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/272270/header_292x136.jpg?t=1690306216",0,"Contains subtly pro-LGBTQ+ messaging. One of the playable characters is revealed to have previously had a same-sex lover."
335820,"Dream Of Mirror Online","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/335820/header_292x136.jpg?t=1531941893",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual marriage options."
572700,"Nancy Drew®: Sea of Darkness","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/572700/header_292x136.jpg?t=1734463423",0,"Contains subtly pro-LGBTQ+ messaging. A major character is revealed to be a homosexual who previously had a same-sex romantic partner. This person's phone shows evidence of this past relationship."
612110,"Sweet fantasy","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/612110/header_292x136.jpg?t=1693039317",-1,"Contains overtly pro-LGBTQ+ messaging. Features lesbian characters and romance."
584940,"Amber's Magic Shop","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/584940/header_292x136.jpg?t=1684509048",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance option. Polyamorous romance options."
570840,"家有大貓 Nekojishi","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/570840/header_292x136.jpg?t=1667486079",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple gay characters, including the player character. Features homosexual romance."
380810,"Herald: An Interactive Period Drama - Book I & II","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/380810/header_292x136.jpg?t=1732009037",-1,"Contains subtly pro-LGBTQ+, overtly pro-DEI, overtly anti-colonialism, and subtly anti-white messaging. Features a story about racism and colonialism during the 19th century. An npc is a cross-dresser"
480490,"Prey","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/480490/header_292x136.jpg?t=1726161299",0,"Contains subtly pro-LGBTQ+ messaging. Multiple LGBTQ+ npcs. No matter whether the player chooses to be male or female, he/she had a past romantic relationship with a female npc."
343860,"Tacoma","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/343860/header_292x136.jpg?t=1683128309",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple LGBTQ+ npcs. Evidence of these characters' sexualities is present throughout the game in a variety of objects and dialogue."
1388880,"Doki Doki Literature Club Plus!","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1388880/header_292x136.jpg?t=1727387604",0,"Contains subtly pro-LGBTQ+ messaging. A major character expresses romantic attraction to the player despite not knowing whether you are male or female, saying it doesn't matter either way."
698780,"Doki Doki Literature Club!","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/698780/header_292x136.jpg?t=1681943582",0,"Contains subtly pro-LGBTQ+ messaging. A major character expresses romantic attraction to the player despite not knowing whether you are male or female, saying it doesn't matter either way."
377690,"Starlight Vega","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/377690/header_292x136.jpg?t=1683848383",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is a lesbian. Features lesbian characters and romance."
356040,"Sheltered","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/356040/header_292x136.jpg?t=1729175647",0,"Contains subtly pro-LGBTQ+ messaging. Same-sex parents option."
380660,"Killing Time at Lightspeed: Enhanced Edition","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/380660/header_292x136.jpg?t=1477605768",-1,"Contains overtly pro-LGBTQ+, overtly pro-Transhumanism, overtly pro-DEI, and overtly pro-climate action messaging. Multiple npcs use they/them pronouns. Heavy social commentary."
354290,"LoveBeat","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/354290/header_292x136.jpg?t=1737605906",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance/marriage options. The Couples Dance can involve same-sex partners."
437160,"The Lion's Song: Episode 1 - Silence","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/437160/header_292x136.jpg?t=1725041691",-1,"Contains overtly pro-DEI and overtly pro-LGBTQ+ messaging. Episode 3 features a story about a woman who cross-dresses and pretends to be a man. There is an achievement titled Non-binary."
555650,"Love, Guitars, and the Nashville Skyline","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/555650/header_292x136.jpg?t=1580429195",-1,"Contains overtly pro-LGBTQ+ messaging. Features a story about lesbian characters and romance. The player character is a lesbian. Heavy social commentary."
364000,"Culina: Hands in the Kitchen","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/364000/header_292x136.jpg?t=1572301022",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance option."
386990,"Asphyxia","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/386990/header_292x136.jpg?t=1738401734",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is a lesbian. Features lesbian characters and romance."
319470,"Ninja Pizza Girl","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/319470/header_292x136.jpg?t=1705630097",-1,"Contains overtly pro-LGBTQ+ messaging. One of the customers is a post-transition trans person who talks about being trans. The player character affirms this npc's post-transition identity."
383460,"Sound of Drop - fall into poison -","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/383460/header_292x136.jpg?t=1610484894",-1,"Contains overtly pro-LGBTQ+ messaging. The player character is a lesbian. Features lesbian characters and romance."
401550,"Legena: Union Tides","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/401550/header_292x136.jpg?t=1544541178",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple LGBTQ+ characters. The playable character Atesan Turwin is gay. Heavy social commentary."
21090,"F.E.A.R.","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/21090/header_292x136.jpg?t=1681232225",1,"Contains no Woke content."
1371980,"No Rest for the Wicked","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1371980/header_292x136.jpg?t=1723482971",-1,"Contains overtly pro-LGBTQ+ and overtly pro-DEI messaging. Uses body type in place of biological sex during character creation. Multiple female authority figures/combatants. Unexplained diversity."
1971870,"Mortal Kombat 1","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1971870/header_292x136.jpg?t=1729006754",-1,"Contains overtly pro-DEI and overtly pro-LGBTQ+ messaging. Retcons/emasculates multiple male characters. Gender-swapped character offered as dlc. Kung Jin is gay. Lesbian couple: Mileena and Tanya."
848330,"Pride Run","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/848330/header_292x136.jpg?t=1598953863",-1,"Contains overtly pro-LGBTQ+ messaging. Features pro-pride marches. The game's description says it was inspired by real-world pro-pride marches."
304530,"Agents of Mayhem","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/304530/header_292x136.jpg?t=1620292667",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple LGBTQ+ playable characters. According to the developers, Hollywood is pansexual and Braddock is a lesbian."
428540,"Fragments of Him","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/428540/header_292x136.jpg?t=1667044547",-1,"Contains overtly pro-LGBTQ+ messaging. Features a homosexual romance story. The player character is bisexual."
383870,"Firewatch","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/383870/header_292x136.jpg?t=1738795199",0,"Contains subtly pro-LGBTQ+ messaging. Various notes can be found by the player that describe a character who feels romantically attracted to another same-sex character."
536220,"The Walking Dead: A New Frontier","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/536220/header_292x136.jpg?t=1729702791",0,"Contains subtly pro-LGBTQ+ messaging. Optional homosexual romance. The player character can flirt with another male character at one point in the story."
429570,"The Walking Dead: Michonne - A Telltale Miniseries","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/429570/header_292x136.jpg?t=1729702885",0,"Contains subtly pro-LGBTQ+ messaging. Multiple minor LGBTQ+ npcs."
459820,"Crush Crush","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/459820/header_292x136_alt_assets_11.jpg?t=1737510553",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance options. Optional polyamory. One of the girls mentions she was previously in a relationship with another woman."
435300,"We Know the Devil","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/435300/header_292x136.jpg?t=1593110459",-1,"Contains overtly pro-LGBTQ+ messaging. Features a story about transgenderism.  A major character is trans. The pronouns this character uses change over the course of the story."
398100,"Highschool Romance","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/398100/header_292x136.jpg?t=1711225934",-1,"Contains overtly pro-LGBTQ+ messaging. The male player character goes to an all-girls school by engaging in cross-dressing."
1888930,"The Last of Us™ Part I","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1888930/header_292x136.jpg?t=1736371681",0,"Contains subtly pro-LGBTQ+ messaging. A minor male npc is revealed to have been in a romantic relationship with another male character. The Left Behind prequel chapter features lesbian romance."
1041720,"Kingdoms of Amalur: Re-Reckoning","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1041720/header_292x136.jpg?t=1725013769",0,"Contains subtly pro-LGBTQ+ messaging. Some female npcs will romantically proposition the player character even if she is female. Homosexual romance/marriage options."
1085660,"Destiny 2","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1085660/header_292x136.jpg?t=1738688481",-1,"Contains overtly pro-LGBTQ+ messaging. Features multiple LGBTQ+ characters, including multiple trans characters."
437720,"Blossoms Bloom Brightest","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/437720/header_292x136.jpg?t=1564615463",-1,"Contains overtly pro-LGBTQ+ messaging. Features lesbian characters and romance."
578900,"Demonheart","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/578900/header_292x136.jpg?t=1724973813",0,"Contains subtly pro-LGBTQ+ messaging. Homosexual romance option."
560250,"Galaxy Girls","https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/560250/header_292x136.jpg?t=1716037136",-1,"Contains overtly pro-LGBTQ+ messaging. Features lesbian characters and romance."
